ORIG_FID,Flood_Sum,Aspect_Mea,Dem_Mean,Dem_Std,Slope_Mean,Impervious,WaterBody_,WorldPop_M,evp2021,pre2021,prs2021,rhu2021,Light_N,HenanPr,rain0715,rain0716,rain0717,rain0718,rain0719,rain0720,rain0721,rain0722,rain0723,rain0724,rain0725,Join_Count,FloodArea,Label,newLabel
121,426,246.701004,252.2310028,4.5589399,2.48089,379,0,9.7170601,1258.329956,1390.829956,986.3099976,59.8718987,6.98843,101.6360016,0,0,0,5.13272,94.1874008,101.6360016,51.8420982,0,0,0,0,0,426,,
122,574,253.7769928,256.5020142,3.48101,1.7646,1471,0,13.9473,1259,1395.430054,986.1190186,59.8726006,11.1343002,102.1949997,0,0,0,6.4830298,93.2310028,102.1949997,52.1763,0,0,0,0,0,574,,
123,268,186.397995,261.3869934,3.5143499,1.82704,1562,0,7.9137802,1259.630005,1400.099976,985.8889771,59.8749008,12.7924995,102.7539978,0,0,0,7.8333402,92.2745972,102.7539978,52.5103989,0,0,0,0,0,268,,
124,117,179.8410034,303.1119995,11.2552996,8.78685,1489,0,1.36836,1235.630005,1349.699951,976.6430054,60.3716011,1.2704099,98.4065018,0,0,0,0,88.6054993,98.4065018,53.3642006,0,0,0,0,0,117,,
125,182,216.128006,314.1340027,8.9235697,4.8111701,2390,0,7.1369901,1235.729981,1356.630005,975.8569946,60.3833008,1.36353,98.5263977,0,0,0,0,89.6074982,98.5263977,53.0606995,0,0,0,0,0,182,,
126,134,169.2339935,304.5299988,12.7226,7.0108299,2476,0,3.20204,1239.869995,1355.359985,978.7490234,60.264801,1.98154,98.6464005,0,0,0,0,90.6094971,98.6464005,52.7570992,0,0,0,0,0,134,,
127,398,195.4309998,304.9830017,11.5031004,5.7000399,2500,0,4.7040501,1243.900024,1354.300049,981.539978,60.1498985,5.0097299,98.7662964,0,0,0,0,91.6115036,98.7662964,52.4536018,0,0,0,0,0,398,,
128,441,220.8480072,294.8340149,10.8877001,5.2751398,2500,0,8.2078695,1246.599976,1355.790039,983.1309814,60.0792999,6.46942,98.8862991,0,0,0,0,92.6135025,98.8862991,52.1501007,0,0,0,0,0,441,,
129,158,211.3289948,259.82901,9.3748503,3.8284099,1818,0,12.4106998,1249.229981,1357.380005,984.6690063,60.010601,3.4784999,99.0062027,0,0,0,0,93.6155014,99.0062027,51.8465004,0,0,0,0,0,158,,
130,38,136.2230072,239.7579956,4.4943399,2.0738299,2439,0,16.1786995,1251.150024,1360.26001,985.5720215,59.9659996,2.7214,99.1260986,0,0,0,0,94.6175003,99.1260986,51.5429993,0,0,0,0,0,38,,
131,188,82.7105026,229.2480011,2.6712,1.2467099,2224,0,14.4827995,1253.030029,1363.219971,986.434021,59.9229012,2.7728601,99.2461014,0,0,0,0,95.6194992,99.2461014,51.2394981,0,0,0,0,0,188,,
132,314,155.6609955,389.4460144,43.0828018,17.9696007,327,0,0,1227.780029,1306.869995,976.6799927,60.5231018,0.89103,91.1447983,0,0,0,0,85.7093964,91.1447983,50.5760994,0,0,0,0,0,314,,
133,132,154.6799927,275.2590027,25.4407997,11.6190996,530,0,3.2405601,1235.699951,1298.48999,982.9489746,60.2773018,1.1582299,92.1401978,0,0,0,0,86.0001984,92.1401978,50.9972,0,0,0,0,0,132,,
134,426,181.4940033,226.7980042,7.42946,3.6178899,2437,0,16.5555,1239.209961,1298.869995,985.2269897,60.175499,1.86473,93.1355972,0,0,0,0,86.2910004,93.1355972,51.4182014,0,0,0,0,0,426,,
135,121,116.5559998,228.371994,3.4683399,1.71065,2500,0,21.4974003,1242.400024,1299.900024,987.2139893,60.0840988,2.1558499,94.1309967,0,0,0,0,86.5818024,94.1309967,51.8392982,0,0,0,0,0,121,,
136,434,134.276001,235.6260071,7.5909901,3.3361101,2369,0,6.3814998,1241.77002,1308.479981,985.7509766,60.1171989,1.57225,95.1264038,0,0,0,0,86.8725967,95.1264038,52.2603989,0,0,0,0,0,434,,
137,181,143.6109924,249.3059998,10.1898003,6.9187498,2092,0,3.7718999,1240.98999,1317.369995,984.1469727,60.1554985,1.0026,96.1216965,0,0,0,0,87.1633987,96.1216965,52.6814995,0,0,0,0,0,181,,
138,291,184.1849976,269.4330139,15.6907997,10.4493999,1103,0,0,1238.339966,1329.910034,980.8579712,60.2551994,0.871169,97.1171036,0,0,0,0,87.4542007,97.1171036,53.1025009,0,0,0,0,0,291,,
139,113,169.8179932,283.802002,13.1633997,9.4934998,653,0,1.85772,1235.880005,1342.069946,977.7399902,60.3488998,0.980447,98.1125031,0,0,0,0,87.7450027,98.1125031,53.5236015,0,0,0,0,0,113,,
140,237,232.7180023,470.5029907,31.5435009,19.9986992,61,0,0,1204.469971,1292.969971,963.0200195,61.2043991,0.607303,97.8110962,0,0,0,0,76.4638977,97.8110962,49.5387001,0,0,0,0,0,237,,
141,122,244.0059967,439.2829895,28.4368,18.7257004,722,0,0,1203.979981,1301.589966,961.617981,61.2280006,0.603704,95.9925003,0,0,0,0,78.0856018,95.9925003,49.5112991,0,0,0,0,0,122,,
142,324,165.2420044,473.1690063,37.0931015,19.4365997,42,0,0,1202.900024,1311.349976,959.6989746,61.2711983,0.602714,94.1738968,0,0,0,0,79.7072983,94.1738968,49.4840012,0,0,0,0,0,324,,
143,256,170.2740021,567.2919922,44.6828003,24.2649994,0,0,0,1202.48999,1319.780029,958.382019,61.2929993,0.613204,92.3554001,0,0,0,0,81.3290024,92.3554001,49.4566994,0,0,0,0,0,256,,
144,0,228.3300018,527.3200073,51.2458992,24.0599995,8,0,0,1209.959961,1312.420044,964.2189941,61.0601997,0.671527,90.5367966,0,0,0,0,82.9506989,90.5367966,49.4294014,0,0,0,0,0,0,N,
145,13,219.7339935,476.3699951,25.1467991,13.2282,61,0,0,1216.920044,1306.050049,969.5999756,60.8437004,0.706296,88.7182999,0,0,0,0,84.5723038,88.7182999,49.4020004,0,0,0,0,0,13,,
146,99,82.4704971,500.2969971,26.6522007,14.2982998,391,0,0,1217.920044,1311.589966,969.5800171,60.8214989,0.716652,89.1540985,0,0,0,0,85.1278,89.1540985,49.7338982,0,0,0,0,0,99,,
147,270,85.2623978,467.019989,15.8013,7.5162902,2267,0,2.11849,1219.48999,1315.979981,970.0750122,60.780899,0.788924,90.149498,0,0,0,0,85.418602,90.149498,50.1549988,0,0,0,0,0,270,,
148,258,147.2859955,388.7619934,17.0396996,11.8584995,1583,0,0,1209.949951,1220.900024,975.7659912,60.9793015,0.693982,108.9280014,0,0,0,0,64.4677963,108.9280014,50.2743988,0,0,0,0,0,258,,
149,614,155.4129944,438.8590088,30.5678997,17.1112995,407,0,0.347591,1208.910034,1230.589966,973.8389893,61.0172005,0.678186,108.1819992,0,0,0,0,65.7839966,108.1819992,50.0854988,0,0,0,0,0,614,,
150,91,143.1589966,461.25,27.7835007,15.7271996,968,0,0,1207.280029,1241.479981,971.382019,61.0750008,0.66211,107.435997,0,0,0,0,67.1000977,107.435997,49.8964996,0,0,0,0,0,91,,
151,0,225.503006,532.2960205,36.6749992,23.4230003,0,0,0,1205.900024,1251.900024,969.1450195,61.1250992,0.640956,106.6900024,0,0,0,0,68.4162979,106.6900024,49.7075005,0,0,0,0,0,0,N,
152,0,191.8249969,453.5010071,35.8512993,20.4309006,0,0,0,1207.369995,1256.599976,969.5050049,61.0833015,0.607154,105.0849991,0,0,0,0,69.9772034,105.0849991,49.6479988,0,0,0,0,0,0,N,
153,0,209.8000031,474.1359863,39.4034004,21.9559002,0,0,0,1208.579956,1261.829956,969.6290283,61.0500984,0.600946,103.2669983,0,0,0,0,71.5988998,103.2669983,49.6207008,0,0,0,0,0,0,N,
154,62,207.2339935,548.440979,57.3605003,26.1814995,0,0,0,1206.689941,1273.25,966.9520264,61.118,0.628042,101.447998,0,0,0,0,73.2205963,101.447998,49.5932999,0,0,0,0,0,62,,
155,0,235.6730042,443.7189941,29.1551991,17.2595005,0,0,0,1204.910034,1284.449951,964.3779907,61.1823997,0.628003,99.6296005,0,0,0,0,74.8422012,99.6296005,49.5660019,0,0,0,0,0,0,N,
156,28,260.2030029,352.7120056,27.4650002,11.9001999,0,0,0,1213.959961,1182.530029,983.3889771,60.8354988,0.869908,111.9110031,0,0,0,0,59.2032013,111.9110031,51.0303993,0,0,0,0,0,#N/A,,
157,205,252.5859985,301.7319946,3.8864701,2.7711,352,0,4.7709398,1212.209961,1193.569946,980.8060303,60.8946991,1.07266,111.1650009,0,0,0,0,60.5192986,111.1650009,50.8414001,0,0,0,0,0,205,,
158,132,205.0070038,316.401001,9.0880699,4.1741099,1251,0,4.8253498,1211.589966,1202.410034,979.2399902,60.9183998,0.982903,110.4189987,0,0,0,0,61.8354988,110.4189987,50.652401,0,0,0,0,0,132,,
159,65,161.2019958,350.8859863,13.7403002,7.30761,932,0,0.992892,1210.930054,1211.310059,977.6489868,60.9431992,0.780223,109.6729965,0,0,0,0,63.1515999,109.6729965,50.4634018,0,0,0,0,0,65,,
160,2,244.4720001,210.7489929,34.7018013,20.4986,18,0,0,1333.119995,1387.839966,994.2800293,61.1679001,0.640806,96.9898987,0,0,0,24.2220993,90.0944977,96.9898987,47.8914986,0,0,0,0,0,2,,
161,0,260.3089905,190.5130005,37.5261993,21.7852993,0,0,0,1337.810059,1377.75,998.0200195,61.0573006,0.594168,97.7093964,0,0,0,24.2157001,89.3796997,97.7093964,47.7125015,0,0,0,0,0,0,N,
162,0,189.447998,104.538002,15.6603003,5.3024001,0,19,0,1342.300049,1368.069946,1001.580017,60.9533005,0.58096,98.7730026,0,0,0,24.2145004,88.5031967,98.7730026,47.5498009,0,0,0,0,0,0,N,
163,0,115.185997,94.9718018,1.61154,0.56662,0,1392,0.55776,1344.380005,1363.23999,1002.940002,60.926899,0.597165,99.8366013,0,0,0,24.2133999,87.6267014,99.8366013,47.3871002,0,0,0,0,0,0,N,
164,376,29.4367008,94.4244003,1.00122,0.269309,0,234,0.216463,1346.329956,1358.660034,1004.200012,60.9043007,0.624185,100.9000015,0,0,0,24.2122002,86.7502975,100.9000015,47.2243004,0,0,0,0,0,376,,
165,2181,127.5179977,96.3246994,1.4315701,0.81576,0,310,0,1346.869995,1356.920044,1004.179993,60.9267998,0.614874,101.9639969,0,0,0,24.2110004,85.8738022,101.9639969,47.0615997,0,0,0,0,0,#N/A,,
166,224,172.3580017,150.826004,6.7768402,3.7071199,2283,0,4.2385101,1334.099976,1391.52002,999.3740234,60.7891998,1.5593899,102.3249969,0,0,0,24.4391994,90.6036987,102.3249969,49.8490982,0,0,0,0,0,224,,
167,183,167.3619995,168.845993,6.0357499,4.8640199,20,0,0,1333.300049,1392.420044,998.1170044,60.8596001,1.17553,101.6579971,0,0,0,24.4120007,90.5401001,101.6579971,49.6044006,0,0,0,0,0,183,,
168,334,171.4309998,185.5019989,7.7028999,5.4864302,90,0,0,1332.469971,1393.369995,996.8389893,60.9305992,0.838855,100.9909973,0,0,0,24.3848991,90.4764023,100.9909973,49.3596992,0,0,0,0,0,334,,
169,809,196.0809937,203.6660004,11.3617001,10.1675997,334,0,0,1331.369995,1394.880005,995.3079834,61.0102005,0.752569,100.3239975,0,0,0,24.3577003,90.4128036,100.3239975,49.1150017,0,0,0,0,0,809,,
170,1274,186.1999969,209.6490021,12.6314001,10.8296003,56,0,0,1330.300049,1396.310059,993.8120117,61.088501,0.719851,99.6575012,0,0,0,24.3306007,90.3490982,99.6575012,48.8703003,0,0,0,0,0,1274,,
171,405,168.0119934,227.8190002,6.3245602,4.2062101,231,0,0.48724,1329.689941,1396.829956,992.7310181,61.1515007,0.701202,98.9906006,0,0,0,24.3034992,90.2854996,98.9906006,48.6255989,0,0,0,0,0,405,,
172,237,183.6999969,238.0189972,4.7507901,2.9914,1285,0,4.2786002,1329.26001,1396.969971,991.8220215,61.2083015,0.712344,98.3237,0,0,0,24.2763004,90.2218018,98.3237,48.3809013,0,0,0,0,0,237,,
173,580,173.5599976,241.3600006,18.0429001,6.8569798,1350,0,5.2107201,1331.079956,1392.630005,992.9489746,61.1917992,0.709403,97.6567993,0,0,0,24.2492008,90.1580963,97.6567993,48.1362,0,0,0,0,0,580,,
174,387,109.0230026,123.375,0.29054,0.151445,477,0,6.89082,1331.310059,1402.26001,1001.150024,60.5153999,1.75907,115.711998,0,0,0,24.5841007,76.3714981,115.711998,48.210701,0,0,0,0,0,387,,
175,20,169.3589935,124.0199966,0.358418,0.169317,318,0,5.3509698,1331.829956,1400.609985,1001.080017,60.5444984,1.80598,113.7460022,0,0,0,24.5685997,78.6858978,113.7460022,48.5461006,0,0,0,0,0,20,,
176,6,157.5599976,125.5419998,0.459083,0.186973,0,0,0.899272,1332.349976,1398.979981,1001.01001,60.5738983,1.36868,111.7799988,0,0,0,24.5531006,81.0003967,111.7799988,48.8815002,0,0,0,0,0,6,,
177,22,141.8569946,126.651001,0.645119,0.282843,748,0,4.65801,1332.73999,1397.560059,1000.820007,60.6069984,1.15441,109.8150024,0,0,0,24.5375996,83.3147964,109.8150024,49.2168999,0,0,0,0,0,22,,
178,22,180.6710052,129.526001,0.616398,0.427136,2093,0,8.6380796,1333.140015,1396.130005,1000.640015,60.6399994,1.20802,107.848999,0,0,0,24.5221004,85.629303,107.848999,49.5522995,0,0,0,0,0,22,,
179,17,169.2480011,130.3739929,0.660126,0.307995,139,0,3.11044,1333.560059,1394.630005,1000.48999,60.6716003,1.17265,105.8830032,0,0,0,24.5065994,87.9437027,105.8830032,49.8876991,0,0,0,0,0,17,,
180,90,166.0630035,133.3280029,1.2403899,0.49758,1373,0,7.38692,1333.959961,1393.170044,1000.309998,60.7041016,1.37044,103.9169998,0,0,0,24.4911003,90.2581024,103.9169998,50.2230988,0,0,0,0,0,90,,
181,4,158.048996,137.4730072,1.29465,0.585721,2470,0,15.9736004,1334.060059,1392.27002,999.875,60.7454987,1.5838,102.9919968,0,0,0,24.4662991,90.6673965,102.9919968,50.0937996,0,0,0,0,0,4,,
182,164,188.9199982,122.4029999,0.447707,0.272749,312,0,2.7530799,1326.589966,1415.530029,1001.289978,60.2944984,1.34802,117.6409988,0,0,0,23.5321007,76.0220032,117.6409988,47.1099014,0,0,0,0,0,164,,
183,561,174.5209961,120.4700012,2.0758901,1.26744,44,369,1.3442301,1327.290039,1413.73999,1001.359985,60.3189011,1.74904,118.9609985,0,0,0,23.7966995,74.0100021,118.9609985,47.0684013,0,0,0,0,0,561,,
184,345,191.7380066,119.6819992,0.585061,0.411957,400,24,0.981792,1327.979981,1411.959961,1001.429993,60.343399,2.34253,120.2809982,0,0,0,24.0613003,71.9980011,120.2809982,47.0270004,0,0,0,0,0,345,,
185,1564,141.7859955,119.6320038,0.903175,0.738161,0,0,6.67944,1328.579956,1410.300049,1001.419983,60.3708,2.5671999,121.6019974,0,0,0,24.3257999,69.9860992,121.6019974,46.9855003,0,0,0,0,0,1564,,
186,1291,134.2120056,118.7020035,0.669004,0.250351,442,0,8.6298399,1329.170044,1408.650024,1001.409973,60.398201,2.0836401,122.9219971,0,0,0,24.5904007,67.9740982,122.9219971,46.9440994,0,0,0,0,0,1291,,
187,836,122.4929962,119.9729996,1.00848,0.392526,1124,0,6.8803201,1329.729981,1407.040039,1001.359985,60.4269981,1.57609,121.6090012,0,0,0,24.6306,69.4281998,121.6090012,47.2044983,0,0,0,0,0,836,,
188,21,130.5189972,121.6869965,0.491953,0.202676,342,0,3.45209,1330.280029,1405.430054,1001.309998,60.4557991,1.22865,119.6439972,0,0,0,24.6151009,71.7425995,119.6439972,47.5399017,0,0,0,0,0,21,,
189,27,140.977005,122.6650009,0.597988,0.232446,123,0,1.94993,1330.790039,1403.839966,1001.229981,60.4855995,1.2642,117.6780014,0,0,0,24.5995998,74.0570984,117.6780014,47.8753014,0,0,0,0,0,27,,
190,235,135.3860016,133.3869934,0.48828,0.212823,800,0,8.5416403,1319.849976,1430.939941,999.7199707,60.1407013,3.45889,108.7529984,0,0,0,21.7511997,88.9180984,108.7529984,47.8324013,0,0,0,0,0,235,,
191,570,260.6809998,130.7940063,1.03566,0.364465,2439,0,11.6738005,1320.849976,1428.800049,1000.049988,60.1543999,3.1598101,109.3119965,0,0,0,21.8630009,88.3612976,109.3119965,47.6132011,0,0,0,0,0,570,,
192,461,179.2910004,128.7720032,0.636183,0.265262,1696,0,12.0429001,1321.839966,1426.670044,1000.380005,60.1683998,2.86218,109.8710022,0,0,0,21.9748993,87.8044968,109.8710022,47.3939018,0,0,0,0,0,461,,
193,7,223.8280029,127.1179962,0.476054,0.201135,291,0,8.1038198,1322.699951,1424.73999,1000.590027,60.1869011,2.0725,111.0400009,0,0,0,22.2091007,86.0819016,111.0400009,47.3171005,0,0,0,0,0,7,,
194,13,185.0529938,125.7409973,0.506827,0.209506,295,0,7.3793201,1323.560059,1422.810059,1000.789978,60.2056007,1.6334,112.3600006,0,0,0,22.4736996,84.0699005,112.3600006,47.2756996,0,0,0,0,0,13,,
195,257,181.9420013,123.4929962,2.5810001,1.0151,131,0,6.6043401,1324.359985,1420.949951,1000.950012,60.2265015,1.4064699,113.6809998,0,0,0,22.7383003,82.0579987,113.6809998,47.2341995,0,0,0,0,0,257,,
196,401,141.8370056,121.7170029,2.26371,1.29513,11,0,5.8551898,1325.150024,1419.089966,1001.099976,60.2476006,1.3430001,115.0009995,0,0,0,23.0028992,80.0459976,115.0009995,47.1927986,0,0,0,0,0,401,,
197,123,152.0809937,123.0660019,0.46843,0.308903,957,0,6.3528399,1325.869995,1417.310059,1001.200012,60.2709999,1.3073699,116.3209991,0,0,0,23.2674999,78.0339966,116.3209991,47.1512985,0,0,0,0,0,123,,
198,802,191.1380005,156.798996,1.87954,0.782694,1937,0,14.7919998,1311.280029,1447.920044,996.6279907,60.0611,3.6096399,104.6500015,0,0,0,20.5632992,93.3379974,104.6500015,49.5461998,0,0,0,0,0,802,,
199,615,167.5079956,151.9389954,1.5502,0.817564,2187,0,21.2963009,1312.579956,1445.459961,997.2109985,60.0626984,4.7360501,104.8399963,0,0,0,20.9680004,92.8156967,104.8399963,49.3669014,0,0,0,0,0,615,,
200,773,117.189003,145.8070068,2.4447701,0.895829,2500,0,25.809,1313.869995,1443.02002,997.7860107,60.0648003,4.98102,105.3990021,0,0,0,21.0799007,92.2589035,105.3990021,49.1475983,0,0,0,0,0,773,,
201,499,174.6089935,142.6670074,2.50561,1.7266999,1343,0,19.2120991,1315.040039,1440.73999,998.2589722,60.0712013,3.9655099,105.9580002,0,0,0,21.1917992,91.7021027,105.9580002,48.9283981,0,0,0,0,0,499,,
202,296,170.1009979,140.1399994,2.5709,2.1080501,1799,0,11.6836004,1316.189941,1438.479981,998.7180176,60.0782013,3.2897699,106.5169983,0,0,0,21.3036003,91.1453018,106.5169983,48.7092018,0,0,0,0,0,296,,
203,10,244.401001,140.2310028,1.13019,0.514836,170,0,10.7877998,1317.150024,1436.550049,999.0040283,60.0922012,3.7801499,107.0759964,0,0,0,21.4155006,90.588501,107.0759964,48.4900017,0,0,0,0,0,10,,
204,227,176.2380066,138.1159973,0.769121,0.441098,1890,0,10.9442997,1318.099976,1434.619995,999.2849731,60.1063995,5.4437399,107.6350021,0,0,0,21.5273991,90.0317001,107.6350021,48.2708015,0,0,0,0,0,227,,
205,228,152.0330048,134.9140015,0.645151,0.297806,1367,0,8.9984703,1318.969971,1432.800049,999.4979858,60.1236992,4.7395902,108.1940002,0,0,0,21.6392994,89.4748993,108.1940002,48.0516014,0,0,0,0,0,228,,
206,25,79.4188995,199.7480011,3.34724,1.54506,1537,0,14.4310999,1301.26001,1464.52002,992.3740234,60.0495987,2.2558899,115.0469971,0,0,0,7.8894801,96.4029999,115.0469971,49.6963005,0,0,0,0,0,25,,
207,460,198.1529999,186.9219971,9.2933998,6.0461102,1543,323,13.2847996,1302.359985,1462.969971,992.757019,60.0550995,2.66765,113.7470016,0,0,0,9.4737101,96.0198975,113.7470016,49.6776009,0,0,0,0,0,460,,
208,247,142.7420044,178.0379944,10.2687998,6.5722699,1546,0,15.8825998,1303.469971,1461.380005,993.1539917,60.0601006,3.0752201,112.447998,0,0,0,11.0579004,95.6368027,112.447998,49.6587982,0,0,0,0,0,247,,
209,213,113.1470032,178.9279938,2.48509,1.8970701,1776,0,13.4216003,1304.77002,1459.280029,993.7260132,60.0597,5.7141099,111.1480026,0,0,0,12.6422005,95.2536011,111.1480026,49.6399994,0,0,0,0,0,213,,
210,541,88.6521988,178.572998,2.0877399,1.00173,2197,0,17.9710007,1306.069946,1457.160034,994.302002,60.0592003,9.1443796,109.848999,0,0,0,14.2264004,94.8704987,109.848999,49.6212997,0,0,0,0,0,541,,
211,353,124.3679962,171.845993,1.28,0.702111,2496,0,17.0032005,1307.430054,1454.800049,994.9299927,60.0574989,9.6389999,108.5490036,0,0,0,15.8106003,94.4873962,108.5490036,49.6025009,0,0,0,0,0,353,,
212,504,150.2660065,169.0859985,1.32442,0.624164,2500,0,16.0823002,1308.780029,1452.459961,995.5499878,60.0561981,6.3726001,107.2490005,0,0,0,17.3948994,94.1042023,107.2490005,49.5836983,0,0,0,0,0,504,,
213,139,119.3550034,163.6529999,1.99667,0.842733,2463,0,17.0445995,1310.030029,1450.189941,996.0869751,60.0587006,4.11098,105.9499969,0,0,0,18.9790993,93.7210999,105.9499969,49.5649986,0,0,0,0,0,139,,
214,63,138.0050049,313.5220032,36.3264999,13.0998001,297,0,0,1279.25,1499.73999,977.4210205,60.4460983,0.915137,118.8359985,0,0,0,1.9142801,98.5598984,118.8359985,50.4970016,0,0,0,0,0,63,,
215,194,127.2799988,328.1650085,19.4023991,8.8275499,49,0,0,1283.040039,1493.560059,980.223999,60.3619003,0.976919,118.6029968,0,0,0,2.4178801,98.3233032,118.6029968,50.3732986,0,0,0,0,0,194,,
216,170,125.9899979,280.1879883,16.4391003,8.15098,756,0,0,1286.839966,1487.339966,983.0390015,60.277401,1.03034,118.3690033,0,0,0,2.92149,98.0867004,118.3690033,50.2495003,0,0,0,0,0,170,,
217,768,175.3829956,243.7129974,13.6440001,9.6760302,399,0,4.4738202,1290.810059,1480.609985,986.007019,60.1880989,1.1696301,118.1350021,0,0,0,3.4251001,97.8500977,118.1350021,50.1259003,0,0,0,0,0,768,,
218,712,163.2830048,222.2420044,11.4890003,10.3109999,458,0,8.3845196,1294.599976,1474.199951,988.8179932,60.1044998,1.33948,117.9020004,0,0,0,3.9287,97.6134033,117.9020004,50.0021019,0,0,0,0,0,712,,
219,399,136.4680023,212.6170044,8.4689703,4.7065301,429,0,8.1414404,1296.349976,1471.699951,989.7860107,60.0875015,1.4348201,117.6679993,0,0,0,4.4323101,97.3768005,117.6679993,49.8783989,0,0,0,0,0,399,,
220,705,157.8209991,199.0160065,9.9074602,8.3552504,13,0,10.0511999,1298.099976,1469.209961,990.742981,60.0709991,1.6217999,117.4339981,0,0,0,4.9359102,97.1401978,117.4339981,49.7546997,0,0,0,0,0,705,,
221,125,121.223999,200.3370056,6.7899899,4.67695,1423,0,14.9675999,1299.699951,1466.829956,991.5759888,60.0596008,1.77929,116.3470001,0,0,0,6.3052502,96.7862015,116.3470001,49.7150993,0,0,0,0,0,125,,
222,422,148.2519989,216.8150024,5.9405298,3.74718,2481,0,12.3039999,1285.400024,1471.829956,988.223999,59.9478989,1.81615,117.6780014,0,0,0,0,97.0376968,117.6780014,50.8660011,0,0,0,0,0,422,,
223,82,157.0769958,209.8190002,5.3178902,3.3780701,1199,0,8.64575,1287.410034,1470.109985,989.3839722,59.9191017,1.2922601,118.1660004,0,0,0,0,97.614502,118.1660004,50.8900986,0,0,0,0,0,82,,
224,362,172.8390045,196.4539948,5.0177999,3.73068,1344,0,4.9073601,1289.02002,1469.170044,990.1790161,59.9034996,1.06932,118.6529999,0,0,0,0,98.1912003,118.6529999,50.9141998,0,0,0,0,0,362,,
225,37,150.2799988,211.4029999,7.6866999,4.6825399,467,0,0.760049,1285.839966,1477.589966,986.6450195,60.0433998,1.02086,119.1399994,0,0,0,0,98.7679977,119.1399994,50.9383011,0,0,0,0,0,37,,
226,8,98.990799,223.776001,8.3010702,4.1479301,495,0,0,1282.949951,1485.439941,983.3599854,60.1744003,1.01118,119.6279984,0,0,0,0,99.3447037,119.6279984,50.9623985,0,0,0,0,0,8,,
227,34,109.9550018,226.6150055,10.6801004,6.1403899,11,0,0.174446,1283.300049,1486.579956,983.0280151,60.2006989,0.986217,119.5370026,0,0,0,0.40346,99.2697983,119.5370026,50.8680992,0,0,0,0,0,34,,
228,36,131.6199951,234.7429962,8.6338797,4.50144,405,0,0.629203,1283.439941,1488.119995,982.5079956,60.2336998,0.967032,119.3040009,0,0,0,0.907066,99.0332031,119.3040009,50.7444,0,0,0,0,0,36,,
229,39,134.8159943,251.8170013,11.8809004,5.2862401,783,0,0.175565,1281.099976,1494.420044,979.7479858,60.347599,0.928773,119.0699997,0,0,0,1.41067,98.7966003,119.0699997,50.6207008,0,0,0,0,0,39,,
230,85,151.3589935,346.1019897,11.9938002,10.1198997,2370,0,0,1264.650024,1490.430054,974.8410034,60.3428993,1.17073,113.5670013,0,0,0,1.71925,92.2651978,113.5670013,51.0662003,0,0,0,0,0,85,,
231,46,147.4369965,313.8919983,18.4995995,9.9588203,824,0,0,1269.599976,1483.77002,978.6339722,60.216301,1.09741,114.151001,0,0,0,0.937369,92.9141006,114.151001,50.9115982,0,0,0,0,3,46,Y,0
